"","1","2","3","4","5","6","7","8","9","10"
"SNORD116-21",6.72884467287319,6.79659257070188,6.87246514113249,7.20955096719827,6.73155449937761,7.24516542402593,6.76240916263459,7.4681490315516,6.75021743349681,7.33768274234893
"SNORD116-22",6.00564181338357,5.57080007994072,6.20644626180696,6.37092092557584,6.26050920031466,6.22564260780781,5.89448256783323,6.32727982801405,5.75010394965335,6.30274343334821
"SNORD116-23",6.00564181338357,5.8350463705209,5.97484080278771,6.48358395357066,6.14713634990478,6.08616522408925,5.66650381152342,6.03003000843236,5.9139513296208,5.78669174731566
"SNORD116-24",6.13008506493172,6.25490557449682,6.10990872282236,6.50135136549103,6.14713634990478,6.47562259385441,6.16707547858797,6.48869929071354,6.28439247708576,6.71819941524622
"SNORD116-25",5.11231238852875,5.51592758502351,5.62458263983923,5.87931380077588,5.77335966218553,5.81775062590813,5.39390267900922,5.63428048067702,5.54451113922558,5.61342521718708
"SNORD116-26",5.53549782531282,5.38934343889442,5.81748293656863,5.9985213904155,5.77335966218553,5.72818301728152,5.70319270792506,5.79713299533882,5.48219684490126,5.65131335939237
"SNORD116-27",5.59183669361779,5.57080007994072,5.70741204240546,5.9985213904155,5.87382581409616,5.87266132741432,5.9226804872717,5.98304140922992,5.41291413398165,5.53102040292729
"SNORD116-28",6.15897092674283,6.15158253938039,6.20644626180696,6.53610969877801,5.90493607759051,6.47562259385441,5.80417570231949,6.48869929071354,6.05297316327458,6.58056608967802
"SNORD116-29",5.64401780953783,5.57080007994072,5.62458263983923,6.12956743300448,5.77335966218553,5.72818301728152,5.39390267900922,5.73589656872927,5.8757463398057,5.75491156839604
"SNORD116-30",5.73869523149581,5.7965681988991,5.62458263983923,5.87931380077588,5.69904688897977,5.81775062590813,5.39390267900922,5.93364602429914,5.79405784815615,5.78669174731566
"IPW",9.07671015737662,9.16577914509875,9.32493236205216,9.85762286830231,9.16362628070365,9.46734724544215,8.79679798147863,9.58587995374703,9.03421514078083,9.74281321270887
"PWAR1",6.54083125035948,6.34931836745206,6.67299359136906,7.30709888718045,6.98015282631139,7.15192552172357,6.9780317522906,7.27065134432518,6.56055845047915,7.11773994592696
"SNORD115-1",5.11231238852875,5.10412202422433,5.08871492621439,4.81607906382547,4.81607906382547,4.81607906382547,5.18298473902101,5.06578374775622,5.23959868995636,4.81607906382547
"SNORD115-2",4.81607906382547,4.81607906382547,5.08871492621439,5.0875435019533,4.81607906382547,4.81607906382547,5.18298473902101,4.81607906382547,4.81607906382547,4.81607906382547
"SNORD115-3",5.11231238852875,4.81607906382547,5.08871492621439,4.81607906382547,5.08608421811044,5.16573577131864,5.0758691560967,4.81607906382547,4.81607906382547,4.81607906382547
"SNORD115-4",5.11231238852875,4.81607906382547,4.81607906382547,5.0875435019533,5.08608421811044,5.16573577131864,5.18298473902101,5.06578374775622,4.81607906382547,5.07111121481876
"SNORD115-5",5.4054795749485,5.31334793524858,5.2869089769425,5.0875435019533,5.41637069411338,5.06362548228485,5.44822325624157,5.16877680639384,5.33386363464051,5.32417774848973
"SNORD115-9",5.4054795749485,5.31334793524858,5.2869089769425,5.0875435019533,5.41637069411338,5.06362548228485,5.44822325624157,5.16877680639384,5.41291413398165,5.32417774848973
"SNORD115-10",5.4054795749485,5.38934343889442,5.2869089769425,5.35664158291551,5.47273653096829,5.24380002357861,5.58728753781043,5.31364241839465,5.41291413398165,5.43679276787262
"SNORD115-12",5.4054795749485,5.31334793524858,5.2869089769425,5.0875435019533,5.41637069411338,5.06362548228485,5.44822325624157,5.16877680639384,5.41291413398165,5.32417774848973
"SNORD115-6",5.11231238852875,4.81607906382547,4.81607906382547,4.81607906382547,4.81607906382547,5.06362548228485,5.0758691560967,5.16877680639384,4.81607906382547,4.81607906382547
"SNORD115-8",5.11231238852875,4.81607906382547,5.08871492621439,4.81607906382547,5.08608421811044,4.81607906382547,4.81607906382547,4.81607906382547,4.81607906382547,4.81607906382547
"SNORD115-11",4.81607906382547,4.81607906382547,5.08871492621439,4.81607906382547,4.81607906382547,5.24380002357861,5.0758691560967,5.16877680639384,5.11608830929351,5.07111121481876
"SNORD115-29",4.81607906382547,4.81607906382547,5.08871492621439,4.81607906382547,4.81607906382547,5.24380002357861,5.0758691560967,5.16877680639384,5.11608830929351,5.07111121481876
"SNORD115-36",4.81607906382547,4.81607906382547,5.08871492621439,4.81607906382547,4.81607906382547,5.24380002357861,5.0758691560967,5.16877680639384,5.11608830929351,5.07111121481876
"SNORD115-43",4.81607906382547,4.81607906382547,5.08871492621439,4.81607906382547,4.81607906382547,5.24380002357861,5.0758691560967,5.16877680639384,5.11608830929351,5.07111121481876
"SNORD115-13",5.53549782531282,5.10412202422433,5.35895397885626,5.28489770700511,5.08608421811044,4.81607906382547,5.33358260014232,5.24751093260907,5.11608830929351,5.17628247234937
"SNORD115-14",4.81607906382547,5.10412202422433,4.81607906382547,5.0875435019533,4.81607906382547,5.16573577131864,5.0758691560967,5.06578374775622,4.81607906382547,4.81607906382547
"SNORD115-15",4.81607906382547,4.81607906382547,4.81607906382547,5.0875435019533,4.81607906382547,5.16573577131864,5.33358260014232,5.16877680639384,4.81607906382547,5.17628247234937
"SNORD115-16",4.81607906382547,4.81607906382547,5.08871492621439,4.81607906382547,4.81607906382547,4.81607906382547,4.81607906382547,5.06578374775622,4.81607906382547,4.81607906382547
"SNORD115-17",4.81607906382547,4.81607906382547,4.81607906382547,5.19942561616294,5.08608421811044,5.30937294376796,4.81607906382547,4.81607906382547,4.81607906382547,4.81607906382547
"SNORD115-19",4.81607906382547,4.81607906382547,4.81607906382547,5.19942561616294,5.08608421811044,5.30937294376796,4.81607906382547,4.81607906382547,4.81607906382547,4.81607906382547
"SNORD115-18",4.81607906382547,4.81607906382547,4.81607906382547,5.19942561616294,5.08608421811044,5.30937294376796,4.81607906382547,4.81607906382547,4.81607906382547,4.81607906382547
"SNORD115-21",5.11231238852875,5.10412202422433,4.81607906382547,5.28489770700511,5.28239198959975,5.24380002357861,5.44822325624157,5.24751093260907,5.33386363464051,5.17628247234937
"SNORD115-20",5.11231238852875,5.10412202422433,4.81607906382547,5.19942561616294,5.35376059428097,4.81607906382547,5.26484545155565,4.81607906382547,5.48219684490126,4.81607906382547
"SNORD115-22",4.81607906382547,5.10412202422433,4.81607906382547,5.19942561616294,5.08608421811044,5.06362548228485,5.0758691560967,4.81607906382547,5.11608830929351,4.81607906382547
"PWAR4",5.11231238852875,5.10412202422433,5.08871492621439,4.81607906382547,5.08608421811044,5.24380002357861,5.58728753781043,5.37169288389628,5.41291413398165,5.17628247234937
"SNORD115-24",4.81607906382547,5.10412202422433,4.81607906382547,4.81607906382547,4.81607906382547,4.81607906382547,4.81607906382547,4.81607906382547,5.11608830929351,4.81607906382547
"SNORD115-25",5.11231238852875,4.81607906382547,4.81607906382547,4.81607906382547,5.08608421811044,5.06362548228485,5.0758691560967,4.81607906382547,4.81607906382547,4.81607906382547
"SNORD115-26",5.23428680992247,5.10412202422433,4.81607906382547,5.28489770700511,4.81607906382547,5.16573577131864,5.0758691560967,5.16877680639384,4.81607906382547,4.81607906382547
"SNORD115-27",4.81607906382547,4.81607906382547,4.81607906382547,4.81607906382547,4.81607906382547,5.16573577131864,5.0758691560967,5.06578374775622,5.11608830929351,5.07111121481876
"SNORD115-31",4.81607906382547,4.81607906382547,4.81607906382547,4.81607906382547,4.81607906382547,5.06362548228485,5.18298473902101,4.81607906382547,4.81607906382547,4.81607906382547
"SNORD115-32",5.11231238852875,4.81607906382547,4.81607906382547,4.81607906382547,4.81607906382547,5.16573577131864,5.0758691560967,4.81607906382547,5.23959868995636,4.81607906382547
"SNORD115-33",4.81607906382547,4.81607906382547,4.81607906382547,4.81607906382547,5.08608421811044,4.81607906382547,4.81607906382547,5.06578374775622,4.81607906382547,4.81607906382547
"SNORD115-35",4.81607906382547,4.81607906382547,4.81607906382547,5.0875435019533,5.08608421811044,4.81607906382547,5.18298473902101,5.06578374775622,5.11608830929351,5.07111121481876
"SNORD115-37",4.81607906382547,5.10412202422433,4.81607906382547,4.81607906382547,5.08608421811044,5.06362548228485,4.81607906382547,5.06578374775622,4.81607906382547,5.07111121481876
"SNORD115-38",4.81607906382547,4.81607906382547,5.08871492621439,4.81607906382547,4.81607906382547,4.81607906382547,4.81607906382547,4.81607906382547,5.11608830929351,5.07111121481876
"SNORD115-40",4.81607906382547,4.81607906382547,4.81607906382547,4.81607906382547,4.81607906382547,4.81607906382547,5.0758691560967,5.06578374775622,4.81607906382547,4.81607906382547
"SNORD115-41",5.23428680992247,4.81607906382547,5.08871492621439,5.0875435019533,4.81607906382547,4.81607906382547,5.18298473902101,5.37169288389628,5.41291413398165,4.81607906382547
"SNORD115-42",4.81607906382547,4.81607906382547,4.81607906382547,5.0875435019533,4.81607906382547,5.16573577131864,5.26484545155565,5.16877680639384,4.81607906382547,5.17628247234937
"SNORD115-44",4.81607906382547,4.81607906382547,4.81607906382547,4.81607906382547,5.1973708498278,4.81607906382547,5.0758691560967,4.81607906382547,4.81607906382547,5.17628247234937
"SNORD115-45",5.11231238852875,4.81607906382547,5.08871492621439,4.81607906382547,5.08608421811044,5.24380002357861,5.33358260014232,5.06578374775622,5.23959868995636,5.07111121481876
"SNORD115-46",5.23428680992247,5.38934343889442,5.20107498824988,5.52811758555241,5.28239198959975,5.16573577131864,5.26484545155565,5.24751093260907,5.23959868995636,5.43679276787262
"SNORD115-48",4.81607906382547,4.81607906382547,4.81607906382547,4.81607906382547,5.08608421811044,4.81607906382547,4.81607906382547,4.81607906382547,5.11608830929351,4.81607906382547
"UBE3A",10.4878107163745,10.6902888201207,10.9543038453029,10.914790076372,10.6822284284805,10.8999563075319,10.9857751414717,10.6565926061656,10.7964254151615,10.9389899478312
"ATP10A",8.39940279066671,7.91409520030232,8.33213779672992,6.71128784412512,8.37512121489676,7.6767247124213,9.20877771682408,7.99192704805186,8.67574736458509,7.70567125885677
"MIR4715",4.81607906382547,4.81607906382547,5.08871492621439,4.81607906382547,5.08608421811044,5.06362548228485,5.18298473902101,5.06578374775622,4.81607906382547,4.81607906382547
"GABRB3",9.02468723756145,8.9388123694896,8.86515139121162,7.32579087064894,8.68526303855807,8.11001131874972,9.27867109719889,7.25419860166348,8.44074232617736,7.72418533555119
"GABRA5",4.81607906382547,4.81607906382547,5.70741204240546,5.19942561616294,5.28239198959975,4.81607906382547,4.81607906382547,4.81607906382547,4.81607906382547,4.81607906382547
"GABRG3",4.81607906382547,5.38934343889442,5.08871492621439,6.20087663176087,5.08608421811044,5.46631149519781,5.0758691560967,5.63428048067702,4.81607906382547,4.81607906382547
"OCA2",5.53549782531282,5.62163585108078,5.57942219624134,5.35664158291551,5.57220030276035,6.06461772074536,5.80417570231949,6.41080279344829,5.65432227710425,6.00668785145608
"HERC2",11.7315266913937,11.5480499846959,11.4675197775655,11.8018162009984,11.8231765020963,11.4886949076931,11.8133264207028,12.1916424064664,11.8338539798994,11.8164846199756
"GOLGA8F",4.81607906382547,4.81607906382547,4.81607906382547,5.41957808901151,4.81607906382547,4.81607906382547,5.0758691560967,5.59712726486525,4.81607906382547,4.81607906382547
"GOLGA8G",4.81607906382547,4.81607906382547,4.81607906382547,5.47623529351735,4.81607906382547,4.81607906382547,5.0758691560967,5.63428048067702,4.81607906382547,4.81607906382547
"HERC2P9",9.34398730453854,9.24309216476482,9.49219759742265,9.64672755148841,9.6303912166767,9.8677229984594,9.32482340882135,10.0298468354348,9.57352567974748,10.1949175294532
"GOLGA8M",7.63626843244464,7.20814246807121,7.45039618039985,7.6903342825247,7.45544817615143,7.51193423184566,7.34229586238749,7.27880309682431,7.46389714929679,7.47648964140903
"WHAMMP2",7.66247817477011,7.57560445684209,8.21846462909455,8.39262099345643,8.00058045421881,8.42004939529136,7.70206068178182,8.39831238941744,7.68154652354264,8.46470606941048
"LOC100289656",5.11231238852875,5.31334793524858,5.08871492621439,4.81607906382547,5.08608421811044,5.06362548228485,5.0758691560967,5.06578374775622,5.11608830929351,4.81607906382547
"PDCD6IPP2",6.41212762562206,7.30707490697601,6.70350101079899,7.00196072362543,6.61022166252739,7.10729257971147,6.77539214816253,6.82850349816865,6.65902850989025,7.02876357886743
"GOLGA6L7P",4.81607906382547,4.81607906382547,4.81607906382547,4.81607906382547,5.08608421811044,5.16573577131864,5.0758691560967,5.16877680639384,4.81607906382547,4.81607906382547
"APBA2",5.64401780953783,6.34931836745206,5.70741204240546,5.47623529351735,5.73705216819375,5.59051841789708,6.00253162768057,6.36142584870511,5.98596208546514,5.53102040292729
"FAM189A1",7.38547422723535,6.82746388587762,6.85921116632011,5.41957808901151,7.6352064806174,6.1681090727794,7.60848173973326,5.85426298978176,7.6639224999958,5.90327756644262
"NDNL2",7.66247817477011,7.82234100029442,7.76937077687353,7.91354759343805,7.8644102980161,7.72372521453587,8.04941217978606,7.92227665646526,7.78284502070529,7.83038639180833
"TJP1",11.465134417211,11.1802692637955,11.7355724798981,11.1735105559677,11.5929779397002,11.1346877234328,11.6448694750081,11.5654012283018,11.6363481236767,11.4607343000725
"ULK4P2",6.49946702574465,6.41529164062028,6.29502221618193,6.39047511863888,6.21658187650208,6.44527648387094,6.69540211298187,7.16877263710791,5.79405784815615,6.26514939884384
"ULK4P1",6.49946702574465,6.41529164062028,6.29502221618193,6.39047511863888,6.21658187650208,6.44527648387094,6.69540211298187,7.16877263710791,5.79405784815615,6.26514939884384
"ULK4P3",5.11231238852875,5.62163585108078,5.42215236892218,5.70368793989761,5.61695418465478,5.59051841789708,5.73825207267855,6.07488916952859,5.23959868995636,5.4856831445343
"GOLGA8T",8.05258682099326,7.83685417228399,8.33668223940703,7.99603540857025,7.7273477187494,8.23585498173049,7.83747213889132,8.58577351825427,8.00800263019183,8.07960099700662
"DKFZP434L187",5.4054795749485,4.81607906382547,5.35895397885626,4.81607906382547,5.47273653096829,5.16573577131864,5.26484545155565,5.06578374775622,5.23959868995636,5.53102040292729
"CHRFAM7A",6.38923045786528,6.12410202410782,6.00336896706441,5.8133318369712,6.34344750783388,6.44527648387094,6.09977579750616,6.25570114637859,5.65432227710425,5.90327756644262
"GOLGA8R",8.26504358472853,8.40532651654076,8.41179472027788,8.42680404981309,8.72985808437116,8.96690350396654,8.36062313562075,8.68448441554899,8.50566540190973,8.77919330678224
"GOLGA8H",8.58204670892878,8.72023899172996,8.64911489539068,8.75027121204381,8.33559717346005,9.02117140955128,8.27292610822158,9.03207369289892,8.51053908226319,8.7557204203888
"GOLGA8N",8.94992746810951,8.72023899172996,9.26928883693823,9.15257260272272,9.20300798647743,9.484219421595,8.84663371888058,9.50912164294093,9.14769275647595,9.46286837569498
"ARHGAP11B",5.9719325997292,5.8350463705209,5.70741204240546,5.91057120780152,6.19393193259912,5.7889418913756,6.07633190804033,6.00681788564658,6.1157807230764,6.14389401030952
"LOC100288637",6.96674531018311,6.39371882769229,7.13435275131245,6.90370245123692,7.02690935093185,6.93282999330848,6.78824310617066,6.8054117323235,6.78491272289444,6.73115796350854
"HERC2P10",5.11231238852875,5.10412202422433,5.08871492621439,5.28489770700511,5.1973708498278,5.36693662431268,5.39390267900922,5.47189922206129,5.48219684490126,5.43679276787262
"FAN1",9.83920763649156,9.98632968516704,10.124241151539,10.4106460526135,9.69734507523817,10.2552110602852,9.46440183637456,10.0169371725434,9.83171635845941,10.5187017903524
"MTMR10",11.0263237780294,11.3075839639064,11.0746229785033,11.1641062708534,11.1183839021319,11.4110884795507,11.1372111197051,11.8761672228337,11.3114558472105,11.4035937531089
"TRPM1",5.11231238852875,5.38934343889442,5.20107498824988,5.19942561616294,5.35376059428097,5.36693662431268,5.33358260014232,5.70347104195549,5.48219684490126,5.4856831445343
"LOC283710",4.81607906382547,4.81607906382547,5.08871492621439,4.81607906382547,4.81607906382547,4.81607906382547,5.33358260014232,4.81607906382547,4.81607906382547,4.81607906382547
"KLF13",10.5197968142388,10.531282538688,10.7896889357793,10.6039235584793,10.7080689569136,10.5232549752015,11.2943811275052,10.9424454191546,10.9281110544952,10.8746501784769
"OTUD7A",6.58081763463141,6.00614397723082,6.43494507744807,6.05300448724533,6.49316872990116,6.31525293337271,6.96695228465842,6.30981144041486,6.73250456292989,6.22622641556702
"CHRNA7",6.2144804723635,6.61174154837346,5.97484080278771,5.35664158291551,6.38273473502059,6.53407476442304,5.89448256783323,6.198782609727,5.9139513296208,5.78669174731566
"GOLGA8K",7.87106827284882,8.12321689826507,8.0622066395876,8.05761789031576,7.33325475172693,8.07447175455368,7.70850966385623,8.15665952855352,7.93688910627423,8.06525305691914
"GOLGA8O",8.90744400393141,8.96188763240675,9.06650604554927,8.84153930999844,8.98303754294693,9.30586530088256,8.82924204888175,9.47173464192917,9.08068846744572,9.32448946745958
"WHAMMP1",8.64384782563622,8.61169501439199,8.91744831250303,8.76033306469552,9.01383576960632,9.11092004254219,8.37272085618627,8.53704329684057,9.11935877184047,8.99491142523789
"LOC100996255",6.81316553996104,6.64746317027121,7.07924906569723,6.94142486490825,7.30557926651691,7.55826943482439,6.98901797956669,7.31884054647759,6.97535293230024,7.40112302199421
"ARHGAP11A",6.29274875179931,6.39371882769229,6.00336896706441,6.37092092557584,6.49316872990116,6.49050749080027,6.25064058568952,6.34448145689663,6.51881595340677,6.3391128431482
"SCG5",5.11231238852875,5.45597484320355,5.08871492621439,5.28489770700511,5.28239198959975,5.51038559614502,4.81607906382547,5.90794144577111,5.6015235520427,5.17628247234937
"GREM1",4.81607906382547,5.51592758502351,5.81748293656863,7.72548386440906,5.77335966218553,6.92241965788935,4.81607906382547,9.07355566253096,5.83585213902408,7.58908316396969
"FMN1",9.2280980305169,9.63172277626568,10.2347426638006,9.99842158584096,9.49825531369606,10.4717971219896,9.59333733914168,10.8790373340538,9.79839819829463,10.9729685135076
"LOC101928134",4.81607906382547,4.81607906382547,5.08871492621439,5.0875435019533,5.08608421811044,4.81607906382547,4.81607906382547,4.81607906382547,5.11608830929351,5.07111121481876
"RYR3",7.26375429326357,7.1966871213832,8.37252396411901,6.46554550437192,8.52697528746963,7.30130174054537,7.391760586446,7.32670793617963,7.94416446994489,7.25396949389616
"AVEN",7.41686298313291,7.23076395035843,7.25799885470942,7.3803707329004,7.28680968170231,7.21200528499974,7.15336473396098,7.24589631007957,7.56276824337697,7.04906071044515
"CHRM5",5.11231238852875,4.81607906382547,5.08871492621439,4.81607906382547,5.08608421811044,5.16573577131864,5.0758691560967,5.16877680639384,4.81607906382547,5.17628247234937
"EMC7",8.43485483125602,8.50775644737493,8.59338275211839,8.34870360330906,8.66066129882105,8.41298042087362,9.14937304189748,8.78517392511141,8.77614468045935,8.75275904353943
"PGBD4",6.60032624712406,6.85760558242525,6.88558380592564,6.83827075623706,6.86837413768698,7.3246646028222,6.46922140428231,7.16877263710791,6.8352369025128,7.40112302199421
"KATNBL1",8.21921654371629,8.70857772150372,8.83986436797311,9.28367247489036,8.09865812629829,8.93529656021459,8.31953716963798,8.56971432647084,8.2554513876036,8.75867567931653
"EMC4",8.62646160290489,8.70466939892879,8.48722809848257,8.57503195523284,8.53086299735361,8.91549389996298,9.09711335598393,8.89218935632485,8.79620233205913,8.91777294981368
"SLC12A6",10.9836453526243,10.5798965559002,10.1955337008296,9.8149591691436,11.2319706469247,10.0621577485644,10.8224020398737,9.58269572662721,10.6415881399511,9.48794973799261
"NOP10",9.16043581164401,9.25913135706744,9.16640437823131,9.13723873732399,8.93116816449577,8.93529656021459,9.25068577022103,8.69931004628865,8.77614468045935,8.87758865891764
"NUTM1",4.81607906382547,4.81607906382547,5.2869089769425,4.81607906382547,4.81607906382547,4.81607906382547,4.81607906382547,4.81607906382547,4.81607906382547,4.81607906382547
"LPCAT4",7.43739513864287,7.35906272390344,7.21803699096467,7.99030118924233,7.40441351125398,7.47093709398339,7.31687163819308,7.87032314314733,7.58171865684346,7.52688548891541
"GOLGA8A",12.2248157111496,11.1332761672321,11.5697159758536,11.3156272054097,11.5682713373874,11.7788722519715,11.643217835283,12.3122244596266,11.8832509808797,12.1578827980557
"MIR1233-1",5.53549782531282,4.81607906382547,5.2869089769425,4.81607906382547,5.28239198959975,4.81607906382547,4.81607906382547,5.24751093260907,5.41291413398165,5.38342815818222
"MIR1233-2",5.53549782531282,4.81607906382547,5.2869089769425,4.81607906382547,5.28239198959975,4.81607906382547,4.81607906382547,5.24751093260907,5.41291413398165,5.38342815818222
"GOLGA8B",12.2255340073776,11.1245649900876,11.7718274412872,11.464017003667,11.7909026473386,11.8337974768413,11.8395246505258,12.4232781751072,12.0740995378738,12.2023322459677
"GJD2",5.23428680992247,5.10412202422433,5.42215236892218,4.81607906382547,4.81607906382547,4.81607906382547,5.18298473902101,4.81607906382547,5.23959868995636,4.81607906382547
"LOC101928174",5.32739178874366,4.81607906382547,4.81607906382547,4.81607906382547,4.81607906382547,4.81607906382547,5.0758691560967,4.81607906382547,4.81607906382547,4.81607906382547
"ACTC1",5.53549782531282,5.38934343889442,6.20644626180696,4.81607906382547,5.69904688897977,5.46631149519781,6.00253162768057,6.8054117323235,5.6015235520427,5.53102040292729
"AQR",9.93550013182333,10.2387074755766,10.5239965315098,10.696433769252,10.1259793917472,10.4894328840537,10.0872541350499,10.4016020479646,10.025390575724,10.471933980155
"ZNF770",10.2598696043928,10.6289796142723,10.833435809669,10.9633129897229,10.3295140226659,10.5240700721299,10.6264670288639,10.5947778895158,10.3992131310478,11.1391582727868
"ANP32AP1",5.11231238852875,5.10412202422433,5.42215236892218,5.19942561616294,5.35376059428097,5.16573577131864,5.49798273850969,5.24751093260907,5.33386363464051,5.32417774848973
"DPH6",7.95074139443937,7.96771512543776,8.50749190205207,8.37521646055562,7.78774266869464,8.34772738843553,8.08920491312775,8.32735715842643,8.24376097513082,8.61924303638114
"MIR3942",5.82347372183434,5.38934343889442,5.70741204240546,5.8133318369712,5.84160334181975,5.59051841789708,5.54411981333194,5.73589656872927,5.6015235520427,5.78669174731566
"DPH6-AS1",6.79674513857753,6.74882804705388,6.27353877039688,6.10467705231829,6.717020585917,6.75520256506956,6.00253162768057,6.32727982801405,6.28439247708576,6.47401908523506
"MIR4510",5.11231238852875,5.22276240779645,4.81607906382547,4.81607906382547,5.35376059428097,4.81607906382547,5.0758691560967,5.06578374775622,4.81607906382547,5.07111121481876
"C15orf41",7.28671418188587,7.37931348016347,7.5007284792639,7.4916311917134,7.13701896432322,7.64040051789838,7.40785766356652,7.36537523448003,7.08839096775615,7.86406617889979
"CSNK1A1P1",5.11231238852875,5.31334793524858,5.20107498824988,5.19942561616294,5.28239198959975,5.30937294376796,5.18298473902101,5.31364241839465,4.81607906382547,5.25666893423035
"LOC145845",4.81607906382547,5.10412202422433,5.2869089769425,5.19942561616294,5.84160334181975,5.62737294834974,4.81607906382547,5.24751093260907,4.81607906382547,5.72185813902346
"MEIS2",9.14529501323721,8.85322788506693,8.99962957649362,9.17276627166341,9.05210059930658,9.28096493519432,8.96545322454496,9.4751739059965,9.35354230647361,9.97581418754425
"MIR8063",5.53549782531282,5.51592758502351,5.57942219624134,5.47623529351735,5.41637069411338,5.46631149519781,5.26484545155565,5.51633810875915,5.23959868995636,5.75491156839604
"LOC101928227",4.81607906382547,4.81607906382547,4.81607906382547,5.0875435019533,4.81607906382547,5.06362548228485,4.81607906382547,4.81607906382547,4.81607906382547,4.81607906382547
"SPRED1",9.8999154666096,9.97990065382306,10.1513908827631,10.1761906869222,9.93778372487488,9.69596419734856,9.57263470122356,9.08035419870205,9.78645231635295,9.56067182520728
"FAM98B",8.59104092416886,8.75843710143287,8.97662598622036,8.96548956113493,8.70257999333263,8.57680877197012,8.89757628984668,8.78517392511141,8.7639737286404,9.05376698348719
"RASGRP1",8.59997881965479,8.86026599351453,8.97372441276374,9.66819777949217,8.54246293920334,9.07346058558098,8.80275186474399,9.26269746868968,8.71422712199439,9.11491510372504
"C15orf53",4.81607906382547,4.81607906382547,4.81607906382547,4.81607906382547,5.08608421811044,5.06362548228485,4.81607906382547,4.81607906382547,4.81607906382547,5.17628247234937
"THBS1",13.2513221831859,13.1797648731175,12.5688899294696,12.3375831525967,13.373679253441,12.6470055638379,12.7295861202372,12.8179906712674,13.0855367358546,12.1753318047759
"FSIP1",6.36586803630934,6.4777101264533,6.54277767521575,6.83827075623706,6.57792042136179,6.65606420116947,6.27056454810753,6.63069358208901,6.25805331050195,6.623497341928
"GPR176",7.24039681500979,7.42866229414574,7.7140052109267,7.29765527107599,7.45544817615143,7.36273039085709,7.62224307628932,7.27880309682431,7.34620742598665,7.56178530078453
"EIF2AK4",9.53717910417441,9.81631054301412,9.88638623560683,10.4462655676651,10.12470040396,10.1312088153722,10.1268172943093,10.1182128540533,9.76429073205459,9.93213259464964
"SRP14",10.0290539778379,10.0398480989402,9.78102297217486,10.0319161103178,9.87829889635562,10.2042403502453,10.3967143156133,10.2977498267303,10.1393186621639,10.3385957692507
"SRP14-AS1",7.64506016403123,7.44791341085632,7.35301718165593,7.47509154307318,7.38696934010755,7.27752851184526,7.31687163819308,7.18629875461697,6.94550062996645,7.38553784517583
"BMF",9.27891353354593,8.97166444143818,8.14249264863753,8.77694713719463,7.81376830016474,8.0426232576009,8.2985398309656,9.3663885354205,8.7639737286404,9.1580082410925
"BUB1B",5.64401780953783,5.8719074569599,5.47904331725339,5.9985213904155,5.93502880218536,6.22564260780781,5.33358260014232,6.34448145689663,5.70366482624527,6.30274343334821
"PAK6",7.52616374055629,7.6600799358746,7.40699219060582,7.88906183331822,7.82660164081463,7.09818324072398,7.15336473396098,7.64696348359235,7.74152865988398,7.43176957479491
"C15orf56",5.59183669361779,5.8719074569599,5.42215236892218,5.8133318369712,5.47273653096829,5.81775062590813,5.33358260014232,6.00681788564658,5.79405784815615,6.03089455515589
"ANKRD63",5.11231238852875,5.10412202422433,4.81607906382547,4.81607906382547,5.08608421811044,4.81607906382547,4.81607906382547,4.81607906382547,4.81607906382547,4.81607906382547
"PLCB2",7.97170845830533,7.53134829808297,6.49008821058769,6.42861552714425,7.12641062531015,7.29342367886666,7.35898469121914,8.24051038326619,7.65502587219852,7.05909318304983
"INAFM2",7.28671418188587,7.54031389615275,7.46737961679261,7.66156036044045,7.24846958276969,7.39976007358795,7.17254719607225,7.71957787241842,7.5531945697409,7.73030237869694
"C15orf52",8.32032118542929,8.19778214825884,7.5007284792639,8.50484382389699,8.12989266819588,7.40704684609339,7.66272556316716,8.7962427067176,8.03547183690132,8.14014430131165
"DISP2",5.23428680992247,5.45597484320355,5.70741204240546,5.19942561616294,5.08608421811044,4.81607906382547,5.89448256783323,5.37169288389628,5.9139513296208,5.65131335939237
"KNSTRN",6.95218286698486,7.03805035661645,6.91142713477894,7.03698172109401,6.91924811349387,7.21200528499974,7.53024294220008,7.57688579684668,6.78491272289444,6.98720317290879
"IVD",11.1373761471746,10.830813281693,10.0791700503434,9.50872683937652,11.2176525350805,9.78712391485993,10.9674104167698,9.83095652859355,10.8278245414084,9.98841359758071
"BAHD1",9.28445032957093,9.0320826154781,8.76792988258128,9.45413415048345,9.42317794999368,8.58938720428112,9.16791454809206,8.93034477564446,9.04764756136181,8.48272752962384
"CHST14",7.12994513161717,7.0763787272104,6.89857016964853,7.7045008638634,7.49657115824663,7.41429493567596,7.16299040947312,7.6776819890445,7.27744588708601,7.26257804775214
"C15orf57",8.00597384193691,7.85834561190808,7.5007284792639,7.54008864185258,7.78115978896456,7.54518902778673,7.998038376515,7.9475497406371,7.69894978464473,7.76645123692307
"MRPL42P5",5.90070625394838,5.97432662608898,5.85121760500487,5.57620686800351,5.96418581523021,5.92441418478519,5.95004908195743,6.11784635289119,5.6015235520427,6.03089455515589
"RPUSD2",7.36413959657944,7.29643377702809,7.06794789385921,7.25920696667597,7.20900605286408,7.02295688911932,7.10416448808994,7.10555177965801,7.20499435285868,7.08874122103915
